age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID,Transaction_Date,Transaction_Amount,Subscription_Status
45,technician,married,secondary,no,1412,yes,no,cellular,11,may,764,4,-1,0,unknown,no,36021,2024-05-20,155.72,no
45,technician,married,secondary,no,1412,yes,no,cellular,11,may,764,4,-1,0,unknown,no,36021,2023-11-14,79.2,no
36,blue-collar,single,secondary,no,661,yes,no,cellular,11,may,14,8,-1,0,unknown,no,36022,2023-02-01,34.57,no
36,blue-collar,single,secondary,no,661,yes,no,cellular,11,may,14,8,-1,0,unknown,no,36022,2023-03-18,60.45,no
36,blue-collar,single,secondary,no,661,yes,no,cellular,11,may,14,8,-1,0,unknown,no,36022,2023-03-26,94.05,no
43,entrepreneur,married,primary,no,1318,yes,yes,telephone,11,may,10,8,-1,0,unknown,no,36023,2023-06-11,73.99,no
43,entrepreneur,married,primary,no,1318,yes,yes,telephone,11,may,10,8,-1,0,unknown,no,36023,2023-09-22,177.34,no
55,management,married,tertiary,no,1402,yes,no,cellular,11,may,125,2,175,1,failure,no,36024,2023-09-11,135.12,no
55,management,married,tertiary,no,1402,yes,no,cellular,11,may,125,2,175,1,failure,no,36024,2023-05-24,164.66,no
27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,no,36025,2023-10-04,5.87,no
27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,no,36025,2024-03-20,9.26,no
27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,no,36025,2024-11-21,5.27,no
27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,no,36025,2023-09-26,9.82,no
27,blue-collar,single,primary,no,68,yes,yes,cellular,11,may,50,5,-1,0,unknown,no,36025,2023-12-31,4.48,no
43,blue-collar,married,secondary,no,704,yes,no,telephone,11,may,28,2,306,1,failure,no,36026,2024-09-19,99.05,no
43,blue-collar,married,secondary,no,704,yes,no,telephone,11,may,28,2,306,1,failure,no,36026,2023-07-23,98.8,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2023-05-28,183.96,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2023-08-09,139.74,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2024-02-19,184.58,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2024-06-17,128.65,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2023-09-11,143.7,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2024-10-18,118.16,no
34,management,married,tertiary,no,1288,yes,no,cellular,11,may,15,8,270,7,other,no,36027,2023-01-20,177.38,no
36,services,divorced,secondary,no,223,yes,yes,cellular,11,may,80,1,-1,0,unknown,no,36028,2024-02-27,15.19,no
36,services,divorced,secondary,no,223,yes,yes,cellular,11,may,80,1,-1,0,unknown,no,36028,2023-11-07,29.44,no
36,services,divorced,secondary,no,223,yes,yes,cellular,11,may,80,1,-1,0,unknown,no,36028,2023-05-06,29.79,no
36,services,divorced,secondary,no,223,yes,yes,cellular,11,may,80,1,-1,0,unknown,no,36028,2023-05-08,30.99,no
36,services,divorced,secondary,no,223,yes,yes,cellular,11,may,80,1,-1,0,unknown,no,36028,2024-05-20,29.04,no
57,self-employed,married,primary,no,-34,yes,yes,cellular,11,may,108,6,371,2,failure,no,36029,2023-12-15,146.63,no
57,self-employed,married,primary,no,-34,yes,yes,cellular,11,may,108,6,371,2,failure,no,36029,2023-02-04,61.06,no
30,services,married,secondary,no,52,yes,yes,cellular,11,may,295,1,-1,0,unknown,no,36030,2023-01-12,5.58,no
30,services,married,secondary,no,52,yes,yes,cellular,11,may,295,1,-1,0,unknown,no,36030,2023-11-05,4.3,no
30,services,married,secondary,no,52,yes,yes,cellular,11,may,295,1,-1,0,unknown,no,36030,2023-06-04,3.23,no
37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,no,36031,2024-03-14,18.51,no
37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,no,36031,2023-03-09,28.23,no
40,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,54,1,-1,0,unknown,no,36032,2024-01-12,54.58,no
40,blue-collar,married,secondary,no,0,yes,no,cellular,11,may,54,1,-1,0,unknown,no,36032,2024-05-12,55.13,no
41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other,no,36033,2023-11-24,46.04,no
41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other,no,36033,2024-07-10,34.43,no
41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other,no,36033,2024-01-15,45.5,no
41,self-employed,married,tertiary,no,355,yes,no,cellular,11,may,573,1,28,4,other,no,36033,2023-07-23,27.1,no
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,other,no,36034,2023-06-17,1.43,no
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,other,no,36034,2024-08-25,3.13,no
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,other,no,36034,2024-07-24,1.5,no
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,652,1,370,4,other,no,36034,2024-06-13,3.46,no
53,management,married,primary,no,72,yes,yes,telephone,11,may,22,1,-1,0,unknown,no,36035,2024-01-05,5.13,no
53,management,married,primary,no,72,yes,yes,telephone,11,may,22,1,-1,0,unknown,no,36035,2024-10-24,4.64,no
53,management,married,primary,no,72,yes,yes,telephone,11,may,22,1,-1,0,unknown,no,36035,2023-03-26,8.52,no
53,management,married,primary,no,72,yes,yes,telephone,11,may,22,1,-1,0,unknown,no,36035,2023-10-13,7.05,no
60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,no,36036,2024-04-27,147.23,no
60,admin.,married,secondary,no,-396,yes,no,cellular,11,may,443,1,350,1,failure,no,36036,2023-09-09,116.09,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2023-03-31,85.89,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2024-07-24,110.19,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2023-11-10,77.69,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2024-11-03,72.43,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2023-02-09,97.4,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2023-06-13,41.79,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2024-06-19,87.26,no
44,admin.,divorced,secondary,no,738,yes,no,cellular,11,may,55,1,171,8,failure,no,36037,2024-05-30,40.68,no
50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,67,1,-1,0,unknown,no,36038,2024-07-25,0.56,no
50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,67,1,-1,0,unknown,no,36038,2024-05-08,0.41,no
50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,67,1,-1,0,unknown,no,36038,2024-01-13,0.41,no
50,retired,married,tertiary,no,4,yes,yes,cellular,11,may,67,1,-1,0,unknown,no,36038,2023-03-09,0.56,no
34,blue-collar,married,secondary,no,518,yes,no,cellular,11,may,206,1,-1,0,unknown,no,36039,2024-04-02,67.51,no
34,blue-collar,married,secondary,no,518,yes,no,cellular,11,may,206,1,-1,0,unknown,no,36039,2023-07-27,32.81,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2024-01-12,128.74,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2024-12-09,114.98,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2023-01-17,83.37,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2024-06-30,87.45,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2024-05-06,148.8,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2023-08-13,149.87,no
45,blue-collar,married,primary,no,0,yes,no,telephone,11,may,64,1,362,7,failure,no,36040,2024-05-21,56.98,no
39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,249,1,-1,0,unknown,no,36041,2023-03-03,11.06,no
39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,249,1,-1,0,unknown,no,36041,2023-08-28,20.65,no
39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,249,1,-1,0,unknown,no,36041,2023-03-18,20.52,no
39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,249,1,-1,0,unknown,no,36041,2023-04-28,18.12,no
39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,249,1,-1,0,unknown,no,36041,2023-06-23,11.13,no
57,admin.,single,secondary,no,7400,yes,no,cellular,11,may,485,2,-1,0,unknown,no,36042,2023-01-15,419.73,no
57,admin.,single,secondary,no,7400,yes,no,cellular,11,may,485,2,-1,0,unknown,no,36042,2024-10-30,493.85,no
57,admin.,single,secondary,no,7400,yes,no,cellular,11,may,485,2,-1,0,unknown,no,36042,2024-06-15,446.38,no
33,blue-collar,married,primary,no,62,yes,no,telephone,11,may,26,1,-1,0,unknown,no,36043,2023-05-15,5.89,no
33,blue-collar,married,primary,no,62,yes,no,telephone,11,may,26,1,-1,0,unknown,no,36043,2023-12-23,3.54,no
33,blue-collar,married,primary,no,62,yes,no,telephone,11,may,26,1,-1,0,unknown,no,36043,2023-05-16,8.87,no
36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no,36044,2024-04-18,116.02,no
36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no,36044,2024-02-23,102.18,no
36,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,no,36044,2024-10-21,142.06,no
54,entrepreneur,married,primary,no,943,yes,yes,telephone,11,may,194,1,340,2,failure,no,36045,2023-04-12,88.5,no
54,entrepreneur,married,primary,no,943,yes,yes,telephone,11,may,194,1,340,2,failure,no,36045,2023-08-02,55.32,no
50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no,36046,2024-09-29,304.62,no
50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no,36046,2023-04-20,284.98,no
50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no,36046,2024-01-22,267.6,no
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,other,no,36047,2023-04-18,61.57,no
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,other,no,36047,2024-02-15,76.67,no
41,blue-collar,married,secondary,no,-217,yes,no,cellular,11,may,313,1,349,3,other,no,36047,2023-11-14,112.16,no
40,self-employed,married,secondary,no,0,yes,no,cellular,11,may,657,1,-1,0,unknown,yes,36048,2023-03-22,85.05,yes
40,self-employed,married,secondary,no,0,yes,no,cellular,11,may,657,1,-1,0,unknown,yes,36048,2024-07-09,54.24,yes
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no,36049,2023-06-05,348.48,no
47,blue-collar,married,secondary,no,2548,yes,no,cellular,11,may,577,1,368,1,other,no,36049,2023-01-11,339.68,no
45,blue-collar,married,secondary,no,-104,yes,no,cellular,11,may,33,12,-1,0,unknown,no,36050,2023-06-22,101.85,no
45,blue-collar,married,secondary,no,-104,yes,no,cellular,11,may,33,12,-1,0,unknown,no,36050,2024-05-09,105.46,no
45,blue-collar,married,secondary,no,-104,yes,no,cellular,11,may,33,12,-1,0,unknown,no,36050,2023-09-09,131.01,no
45,blue-collar,married,secondary,no,-104,yes,no,cellular,11,may,33,12,-1,0,unknown,no,36050,2023-03-14,140.91,no
49,services,divorced,secondary,no,579,yes,no,cellular,11,may,158,1,-1,0,unknown,no,36051,2024-04-13,67.55,no
49,services,divorced,secondary,no,579,yes,no,cellular,11,may,158,1,-1,0,unknown,no,36051,2023-09-27,32.59,no
49,services,divorced,secondary,no,579,yes,no,cellular,11,may,158,1,-1,0,unknown,no,36051,2024-05-13,39.47,no
49,services,divorced,secondary,no,579,yes,no,cellular,11,may,158,1,-1,0,unknown,no,36051,2023-07-17,43.72,no
49,services,divorced,secondary,no,579,yes,no,cellular,11,may,158,1,-1,0,unknown,no,36051,2023-10-15,53.36,no
43,blue-collar,married,primary,no,-423,yes,yes,cellular,11,may,457,1,-1,0,unknown,no,36052,2024-03-22,125.48,no
43,blue-collar,married,primary,no,-423,yes,yes,cellular,11,may,457,1,-1,0,unknown,no,36052,2024-05-31,107.89,no
38,services,married,secondary,no,741,yes,no,cellular,11,may,363,1,343,2,failure,no,36053,2024-04-05,69.23,no
38,services,married,secondary,no,741,yes,no,cellular,11,may,363,1,343,2,failure,no,36053,2023-06-01,40.04,no
34,entrepreneur,married,primary,no,0,yes,no,cellular,11,may,547,1,-1,0,unknown,no,36054,2024-02-22,89.07,no
34,entrepreneur,married,primary,no,0,yes,no,cellular,11,may,547,1,-1,0,unknown,no,36054,2023-05-28,60.64,no
34,entrepreneur,married,primary,no,0,yes,no,cellular,11,may,547,1,-1,0,unknown,no,36054,2024-03-26,137.34,no
34,entrepreneur,married,primary,no,0,yes,no,cellular,11,may,547,1,-1,0,unknown,no,36054,2024-02-15,116.57,no
40,blue-collar,married,secondary,no,6767,yes,no,cellular,11,may,431,1,172,2,failure,no,36055,2023-08-01,980.98,no
40,blue-collar,married,secondary,no,6767,yes,no,cellular,11,may,431,1,172,2,failure,no,36055,2024-07-24,440.49,no
38,blue-collar,married,secondary,no,625,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36056,2023-07-24,60.85,no
38,blue-collar,married,secondary,no,625,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36056,2023-03-06,92.31,no
38,blue-collar,married,secondary,no,625,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36056,2024-04-03,39.16,no
38,blue-collar,married,secondary,no,625,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36056,2023-05-12,37.88,no
38,blue-collar,married,secondary,no,625,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36056,2023-02-10,45.48,no
47,technician,married,secondary,no,-59,yes,yes,cellular,11,may,502,1,343,2,failure,no,36057,2024-06-06,91.91,no
47,technician,married,secondary,no,-59,yes,yes,cellular,11,may,502,1,343,2,failure,no,36057,2024-08-22,116.76,no
42,technician,married,secondary,no,162,yes,no,cellular,11,may,139,1,-1,0,unknown,no,36058,2023-03-05,11.23,no
42,technician,married,secondary,no,162,yes,no,cellular,11,may,139,1,-1,0,unknown,no,36058,2023-03-12,22.89,no
42,technician,married,secondary,no,162,yes,no,cellular,11,may,139,1,-1,0,unknown,no,36058,2024-04-05,23.08,no
42,technician,married,secondary,no,162,yes,no,cellular,11,may,139,1,-1,0,unknown,no,36058,2023-11-09,12.53,no
43,services,married,secondary,no,6346,yes,no,cellular,11,may,57,1,-1,0,unknown,no,36059,2023-08-30,771.18,no
43,services,married,secondary,no,6346,yes,no,cellular,11,may,57,1,-1,0,unknown,no,36059,2023-08-01,465.29,no
43,services,married,secondary,no,6346,yes,no,cellular,11,may,57,1,-1,0,unknown,no,36059,2024-12-07,777.52,no
43,services,married,secondary,no,6346,yes,no,cellular,11,may,57,1,-1,0,unknown,no,36059,2024-05-14,795.1,no
34,services,divorced,secondary,no,1826,yes,no,cellular,11,may,212,1,-1,0,unknown,no,36060,2024-10-20,257.48,no
34,services,divorced,secondary,no,1826,yes,no,cellular,11,may,212,1,-1,0,unknown,no,36060,2024-08-09,238.6,no
34,services,divorced,secondary,no,1826,yes,no,cellular,11,may,212,1,-1,0,unknown,no,36060,2024-04-03,269.0,no
34,services,divorced,secondary,no,1826,yes,no,cellular,11,may,212,1,-1,0,unknown,no,36060,2024-06-10,130.31,no
34,services,divorced,secondary,no,1826,yes,no,cellular,11,may,212,1,-1,0,unknown,no,36060,2023-06-02,220.37,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2024-06-11,49.21,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-10-11,24.13,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2024-08-30,51.65,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-10-08,53.02,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2024-11-02,32.62,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-11-21,39.56,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-05-13,36.97,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-11-29,27.29,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-06-21,52.01,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2024-01-03,23.29,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-06-06,30.98,no
35,management,single,secondary,no,356,yes,no,cellular,11,may,7,5,171,12,failure,no,36061,2023-01-03,34.93,no
44,blue-collar,married,secondary,no,130,yes,yes,cellular,11,may,528,1,-1,0,unknown,no,36062,2023-05-20,15.83,no
44,blue-collar,married,secondary,no,130,yes,yes,cellular,11,may,528,1,-1,0,unknown,no,36062,2024-01-21,9.71,no
44,blue-collar,married,secondary,no,130,yes,yes,cellular,11,may,528,1,-1,0,unknown,no,36062,2024-03-17,18.44,no
44,blue-collar,married,secondary,no,130,yes,yes,cellular,11,may,528,1,-1,0,unknown,no,36062,2023-04-18,7.21,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2023-06-29,74.85,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2023-11-02,63.07,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2023-09-05,46.88,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2023-12-06,108.21,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2024-08-26,44.4,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2023-06-02,118.08,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2023-09-02,125.42,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2024-11-22,106.82,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2024-10-13,64.47,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2024-05-10,94.15,no
32,management,married,tertiary,no,859,yes,yes,cellular,11,may,195,5,172,11,other,no,36063,2024-12-24,93.38,no
38,blue-collar,married,secondary,no,97,yes,no,cellular,11,may,169,2,-1,0,unknown,no,36064,2024-11-08,12.22,no
38,blue-collar,married,secondary,no,97,yes,no,cellular,11,may,169,2,-1,0,unknown,no,36064,2023-07-18,8.58,no
38,blue-collar,married,secondary,no,97,yes,no,cellular,11,may,169,2,-1,0,unknown,no,36064,2023-03-27,10.38,no
38,blue-collar,married,secondary,no,97,yes,no,cellular,11,may,169,2,-1,0,unknown,no,36064,2023-10-23,14.22,no
36,self-employed,married,secondary,no,14,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36065,2024-07-07,0.73,no
36,self-employed,married,secondary,no,14,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36065,2024-08-13,1.75,no
36,self-employed,married,secondary,no,14,yes,yes,cellular,11,may,210,1,-1,0,unknown,no,36065,2023-08-28,1.86,no
36,technician,married,secondary,no,483,yes,no,cellular,11,may,179,1,304,2,failure,no,36066,2024-12-10,67.74,no
36,technician,married,secondary,no,483,yes,no,cellular,11,may,179,1,304,2,failure,no,36066,2024-01-02,68.07,no
50,admin.,married,secondary,no,284,yes,no,cellular,11,may,106,1,278,3,failure,no,36067,2023-04-19,19.18,no
50,admin.,married,secondary,no,284,yes,no,cellular,11,may,106,1,278,3,failure,no,36067,2023-12-03,21.01,no
50,admin.,married,secondary,no,284,yes,no,cellular,11,may,106,1,278,3,failure,no,36067,2024-10-11,31.54,no
44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,no,36068,2024-02-19,68.47,no
44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,no,36068,2024-10-11,106.92,no
44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,no,36068,2024-07-01,82.77,no
44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,no,36068,2023-07-04,97.15,no
