age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,Customer_ID
41,unemployed,married,tertiary,no,0,no,no,cellular,30,oct,373,3,-1,0,unknown,yes,42073
84,retired,married,primary,no,1791,no,no,telephone,30,oct,62,3,-1,0,unknown,no,42074
32,management,single,tertiary,no,2846,yes,no,cellular,30,oct,160,1,-1,0,unknown,no,42075
30,technician,single,tertiary,no,53,no,no,cellular,30,oct,155,1,184,1,success,no,42076
33,management,single,tertiary,no,2934,no,no,cellular,30,oct,59,1,-1,0,unknown,no,42077
49,management,divorced,tertiary,no,348,no,no,cellular,30,oct,125,1,-1,0,unknown,yes,42078
26,technician,single,secondary,no,44,no,no,cellular,30,oct,217,1,-1,0,unknown,yes,42079
36,blue-collar,married,secondary,no,1193,no,no,cellular,30,oct,640,1,-1,0,unknown,yes,42080
87,retired,married,primary,no,230,no,no,cellular,30,oct,144,1,-1,0,unknown,yes,42081
61,retired,married,primary,no,8729,no,no,cellular,30,oct,480,1,-1,0,unknown,yes,42082
52,self-employed,married,tertiary,no,730,yes,no,cellular,30,oct,180,2,-1,0,unknown,no,42083
47,unemployed,married,tertiary,no,1725,yes,yes,cellular,30,oct,183,2,-1,0,unknown,no,42084
70,retired,married,secondary,no,2384,no,no,cellular,30,oct,196,2,-1,0,unknown,yes,42085
60,management,married,tertiary,no,3401,no,no,cellular,30,oct,294,1,270,1,failure,yes,42086
41,services,married,tertiary,no,881,no,no,cellular,30,oct,257,3,-1,0,unknown,yes,42087
46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175,1,197,1,failure,yes,42088
22,student,single,secondary,no,1522,no,no,cellular,30,oct,368,2,-1,0,unknown,yes,42089
51,unknown,married,unknown,no,1585,no,no,telephone,30,oct,152,4,-1,0,unknown,no,42090
60,retired,divorced,secondary,no,4243,no,no,cellular,30,oct,416,2,-1,0,unknown,yes,42091
28,student,single,tertiary,no,3717,no,no,telephone,30,oct,177,2,-1,0,unknown,no,42092
60,retired,divorced,primary,no,8434,no,no,telephone,2,nov,105,2,-1,0,unknown,no,42093
33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no,42094
37,management,married,primary,no,1506,no,no,cellular,2,nov,101,3,80,3,success,no,42095
57,management,married,tertiary,no,1832,yes,no,cellular,2,nov,131,2,-1,0,unknown,no,42096
20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,no,42097
33,management,single,tertiary,no,2485,yes,no,cellular,2,nov,91,2,-1,0,unknown,no,42098
30,technician,single,secondary,no,846,no,no,cellular,2,nov,75,2,-1,0,unknown,no,42099
29,technician,single,secondary,no,3851,no,no,cellular,2,nov,59,2,-1,0,unknown,no,42100
38,technician,married,tertiary,no,732,no,no,cellular,2,nov,53,2,161,1,failure,no,42101
70,technician,married,secondary,no,3020,no,no,telephone,2,nov,358,2,186,1,failure,no,42102
39,technician,married,tertiary,no,508,no,no,cellular,2,nov,154,3,-1,0,unknown,no,42103
51,technician,married,secondary,no,39,no,no,cellular,2,nov,173,1,-1,0,unknown,no,42104
32,management,single,tertiary,no,9317,no,no,cellular,2,nov,92,3,-1,0,unknown,no,42105
65,retired,married,primary,no,1992,no,no,telephone,2,nov,459,1,-1,0,unknown,no,42106
32,technician,single,tertiary,no,600,no,no,cellular,2,nov,272,1,-1,0,unknown,no,42107
29,student,single,tertiary,no,3054,no,no,cellular,2,nov,204,1,186,7,success,no,42108
54,technician,married,secondary,no,473,no,yes,cellular,2,nov,182,1,81,1,failure,yes,42109
33,management,single,tertiary,no,576,no,no,cellular,2,nov,144,1,-1,0,unknown,no,42110
35,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes,42111
32,student,married,secondary,no,833,yes,no,telephone,2,nov,227,5,164,3,other,no,42112
26,admin.,married,tertiary,no,906,no,no,cellular,2,nov,109,1,160,1,success,no,42113
35,technician,married,secondary,no,580,yes,no,cellular,2,nov,180,2,171,1,failure,no,42114
51,technician,married,secondary,no,580,yes,no,telephone,2,nov,117,5,-1,0,unknown,no,42115
58,admin.,married,secondary,no,2777,yes,no,telephone,2,nov,214,3,-1,0,unknown,no,42116
59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,-1,0,unknown,yes,42117
66,housemaid,married,primary,no,922,no,no,telephone,2,nov,83,4,101,4,other,no,42118
25,unemployed,married,secondary,no,1404,yes,no,cellular,2,nov,85,2,-1,0,unknown,no,42119
72,retired,single,tertiary,no,1285,no,no,telephone,2,nov,179,5,98,2,failure,no,42120
55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,209,2,273,1,failure,yes,42121
29,student,single,unknown,no,10332,no,no,cellular,2,nov,46,3,-1,0,unknown,yes,42122
35,management,married,tertiary,no,1133,yes,no,cellular,3,nov,102,1,-1,0,unknown,yes,42123
44,technician,married,tertiary,no,1818,yes,yes,cellular,3,nov,88,2,83,2,failure,no,42124
44,admin.,married,secondary,no,205,no,no,cellular,3,nov,289,1,-1,0,unknown,yes,42125
48,management,married,secondary,no,0,yes,yes,cellular,3,nov,1233,1,351,2,failure,yes,42126
35,admin.,divorced,secondary,no,1224,yes,no,cellular,3,nov,187,1,-1,0,unknown,yes,42127
37,management,married,tertiary,no,238,no,no,cellular,3,nov,149,1,-1,0,unknown,yes,42128
36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes,42129
52,admin.,single,secondary,no,2398,yes,no,cellular,3,nov,412,1,-1,0,unknown,yes,42130
55,management,single,tertiary,no,0,no,no,cellular,3,nov,222,3,187,3,failure,no,42131
67,retired,divorced,secondary,no,704,no,no,cellular,3,nov,537,1,-1,0,unknown,yes,42132
36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes,42133
64,retired,married,primary,no,5871,no,no,cellular,3,nov,195,1,-1,0,unknown,no,42134
34,management,single,tertiary,no,382,no,no,cellular,3,nov,193,1,-1,0,unknown,no,42135
64,management,married,unknown,no,2352,no,no,cellular,3,nov,181,4,183,7,success,yes,42136
45,housemaid,married,secondary,no,360,no,no,cellular,3,nov,215,1,-1,0,unknown,yes,42137
29,technician,single,secondary,no,938,no,no,cellular,3,nov,358,1,-1,0,unknown,yes,42138
40,blue-collar,married,secondary,no,1508,no,no,cellular,3,nov,177,2,85,3,failure,no,42139
33,services,married,secondary,no,1697,no,no,cellular,3,nov,179,1,-1,0,unknown,yes,42140
62,housemaid,married,secondary,no,2,no,no,cellular,3,nov,322,1,-1,0,unknown,yes,42141
27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes,42142
38,unemployed,married,tertiary,no,2812,yes,no,cellular,3,nov,322,1,187,1,success,no,42143
76,retired,married,primary,no,1492,no,no,telephone,3,nov,383,1,-1,0,unknown,yes,42144
36,unemployed,married,tertiary,no,7222,yes,no,cellular,4,nov,116,4,154,1,failure,no,42145
18,student,single,secondary,no,156,no,no,cellular,4,nov,298,2,82,4,other,no,42146
33,admin.,married,secondary,no,0,no,no,cellular,4,nov,86,3,-1,0,unknown,no,42147
50,management,married,tertiary,no,112,yes,no,cellular,4,nov,70,5,85,5,other,no,42148
31,management,married,tertiary,no,1812,no,no,cellular,4,nov,138,1,84,2,failure,no,42149
69,technician,married,tertiary,no,482,no,no,cellular,4,nov,101,1,-1,0,unknown,no,42150
29,admin.,single,secondary,no,2,no,no,cellular,4,nov,85,1,142,1,failure,no,42151
42,management,married,tertiary,no,520,no,no,cellular,4,nov,158,1,-1,0,unknown,no,42152
34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure,yes,42153
61,management,married,tertiary,no,6016,no,no,cellular,4,nov,199,1,275,3,success,no,42154
34,management,married,tertiary,no,527,no,no,cellular,4,nov,272,1,-1,0,unknown,no,42155
33,management,single,tertiary,no,5276,no,no,cellular,4,nov,572,1,-1,0,unknown,no,42156
31,management,single,tertiary,no,220,yes,no,cellular,4,nov,257,2,184,2,failure,no,42157
49,technician,married,secondary,no,402,no,no,cellular,5,nov,76,2,-1,0,unknown,no,42158
42,management,married,tertiary,no,603,yes,no,cellular,5,nov,298,5,-1,0,unknown,no,42159
78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,no,42160
55,blue-collar,married,secondary,no,12401,no,no,telephone,5,nov,111,9,511,4,other,no,42161
73,retired,married,secondary,no,19,no,no,cellular,5,nov,509,2,-1,0,unknown,no,42162
54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,yes,42163
78,retired,married,tertiary,no,226,no,no,telephone,6,nov,136,1,-1,0,unknown,no,42164
31,technician,married,secondary,no,2440,no,no,cellular,6,nov,312,1,-1,0,unknown,no,42165
60,technician,married,tertiary,no,6573,yes,no,cellular,6,nov,126,2,87,2,failure,no,42166
67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other,yes,42167
24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success,yes,42168
33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,yes,42169
33,technician,married,secondary,no,6699,no,no,cellular,9,nov,425,1,462,1,failure,no,42170
53,admin.,married,secondary,no,10541,no,no,cellular,9,nov,178,1,-1,0,unknown,yes,42171
33,student,married,secondary,no,1536,no,no,cellular,9,nov,262,1,94,2,success,yes,42172
24,student,single,tertiary,no,235,no,no,cellular,9,nov,118,1,-1,0,unknown,yes,42173
32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes,42174
60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,yes,42175
64,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,nov,201,1,-1,0,unknown,yes,42176
34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes,42177
35,management,single,tertiary,no,1228,no,no,cellular,9,nov,696,2,88,12,failure,yes,42178
53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,371,2,96,4,failure,no,42179
24,student,single,secondary,no,125,no,no,cellular,9,nov,263,1,90,1,failure,yes,42180
81,retired,divorced,unknown,no,9224,no,no,telephone,9,nov,235,2,-1,0,unknown,no,42181
27,services,single,secondary,no,6279,yes,no,cellular,9,nov,257,1,-1,0,unknown,no,42182
32,technician,single,tertiary,no,1527,yes,no,cellular,9,nov,270,1,144,2,failure,no,42183
38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,yes,42184
47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no,42185
45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success,yes,42186
42,management,married,tertiary,no,2816,no,no,cellular,10,nov,193,2,-1,0,unknown,yes,42187
63,retired,divorced,primary,no,109,no,no,cellular,10,nov,406,2,-1,0,unknown,yes,42188
40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes,42189
31,self-employed,married,tertiary,no,2666,no,no,cellular,10,nov,318,2,97,6,success,yes,42190
44,admin.,single,secondary,no,1534,no,no,cellular,10,nov,95,1,95,3,success,yes,42191
61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,1,91,4,success,yes,42192
76,retired,married,secondary,no,2302,no,no,telephone,10,nov,345,2,-1,0,unknown,no,42193
67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,yes,42194
33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes,42195
57,management,married,secondary,no,2155,no,yes,cellular,10,nov,144,3,91,2,failure,yes,42196
71,housemaid,divorced,primary,no,1311,no,no,cellular,10,nov,301,2,91,1,success,yes,42197
79,retired,married,secondary,no,2661,no,no,cellular,10,nov,254,5,-1,0,unknown,yes,42198
52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes,42199
61,self-employed,married,tertiary,no,4162,no,no,cellular,10,nov,185,1,-1,0,unknown,no,42200
48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,1,success,yes,42201
33,management,married,tertiary,no,1388,yes,no,cellular,10,nov,280,1,89,2,failure,no,42202
47,admin.,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes,42203
27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes,42204
70,retired,married,secondary,no,1164,no,no,telephone,10,nov,208,2,-1,0,unknown,no,42205
52,technician,married,tertiary,no,1785,no,no,cellular,10,nov,133,3,89,1,failure,no,42206
32,management,single,tertiary,no,2134,no,no,cellular,10,nov,98,2,-1,0,unknown,no,42207
73,retired,married,primary,no,9160,no,no,cellular,11,nov,516,2,90,3,other,no,42208
63,retired,married,secondary,no,3579,no,no,telephone,11,nov,93,2,-1,0,unknown,no,42209
49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,yes,42210
35,management,single,tertiary,no,612,no,no,cellular,11,nov,158,1,195,1,failure,no,42211
35,admin.,single,tertiary,no,5007,yes,no,cellular,11,nov,133,1,90,3,failure,no,42212
23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,1,195,1,failure,yes,42213
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes,42214
58,blue-collar,married,secondary,no,381,no,no,cellular,11,nov,79,4,-1,0,unknown,no,42215
40,management,married,tertiary,no,9366,no,no,cellular,11,nov,69,3,-1,0,unknown,yes,42216
32,technician,single,tertiary,no,6746,no,no,cellular,11,nov,199,1,-1,0,unknown,yes,42217
51,management,married,tertiary,no,938,no,no,cellular,11,nov,98,2,97,3,failure,no,42218
33,services,married,secondary,no,1076,no,no,cellular,11,nov,131,1,96,5,failure,yes,42219
35,management,married,tertiary,no,0,yes,no,cellular,11,nov,229,2,96,3,success,yes,42220
53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes,42221
20,student,single,unknown,no,801,no,no,cellular,11,nov,244,2,-1,0,unknown,yes,42222
28,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,no,42223
44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes,42224
53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes,42225
39,management,single,tertiary,no,1509,no,no,cellular,11,nov,248,1,-1,0,unknown,no,42226
21,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes,42227
36,blue-collar,single,secondary,no,3623,no,no,unknown,12,nov,71,1,378,1,success,yes,42228
31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,yes,42229
42,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,3,93,6,success,yes,42230
28,self-employed,single,tertiary,no,805,no,no,cellular,12,nov,116,5,170,2,failure,no,42231
27,self-employed,single,tertiary,no,168,no,no,cellular,12,nov,123,1,196,1,success,yes,42232
57,unemployed,married,secondary,no,2299,no,no,cellular,12,nov,39,3,-1,0,unknown,no,42233
33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes,42234
29,management,single,tertiary,no,1026,no,no,cellular,12,nov,226,1,92,1,other,yes,42235
65,retired,married,secondary,no,1370,no,no,cellular,12,nov,177,1,92,1,failure,no,42236
54,housemaid,single,secondary,no,1213,no,no,cellular,12,nov,241,1,-1,0,unknown,yes,42237
63,retired,married,primary,no,8044,no,no,cellular,12,nov,702,1,-1,0,unknown,no,42238
72,retired,married,secondary,no,4130,no,no,cellular,12,nov,427,1,-1,0,unknown,no,42239
30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,110,1,279,1,failure,yes,42240
51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,2,192,3,failure,yes,42241
32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes,42242
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes,42243
82,retired,divorced,tertiary,no,0,no,no,telephone,12,nov,226,1,-1,0,unknown,yes,42244
47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,yes,42245
48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes,42246
61,retired,married,primary,no,1720,no,no,cellular,12,nov,150,1,463,5,failure,no,42247
77,retired,divorced,secondary,no,3417,no,no,cellular,12,nov,134,1,-1,0,unknown,yes,42248
36,entrepreneur,married,secondary,no,2971,no,no,cellular,12,nov,247,1,97,8,failure,yes,42249
72,retired,married,primary,no,3232,no,no,cellular,12,nov,771,2,-1,0,unknown,no,42250
75,retired,married,secondary,no,324,no,no,telephone,12,nov,124,2,91,4,other,no,42251
33,admin.,single,tertiary,no,280,no,no,cellular,12,nov,189,2,-1,0,unknown,no,42252
38,admin.,married,secondary,no,1767,yes,no,cellular,12,nov,893,7,-1,0,unknown,yes,42253
27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes,42254
39,student,single,unknown,no,64,no,no,cellular,12,nov,366,2,98,1,failure,no,42255
43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes,42256
33,technician,married,secondary,no,133,no,no,cellular,12,nov,627,2,192,1,success,yes,42257
27,admin.,single,secondary,no,4745,no,no,telephone,12,nov,411,4,192,1,other,yes,42258
50,admin.,married,secondary,no,3608,yes,no,cellular,13,nov,176,2,197,2,success,yes,42259
50,technician,divorced,unknown,no,2794,no,no,cellular,13,nov,350,5,93,2,success,no,42260
43,unemployed,divorced,secondary,no,1854,no,no,cellular,13,nov,131,2,197,1,success,no,42261
64,retired,married,secondary,no,2031,no,no,cellular,13,nov,202,5,-1,0,unknown,no,42262
45,blue-collar,married,unknown,no,1529,yes,no,cellular,13,nov,181,1,197,1,success,yes,42263
76,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes,42264
63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2184,2,95,3,failure,yes,42265
81,retired,married,primary,no,5220,no,no,telephone,13,nov,135,1,94,2,other,yes,42266
77,retired,married,primary,no,2590,no,no,telephone,13,nov,212,3,277,12,failure,yes,42267
71,retired,married,primary,no,2600,no,no,cellular,13,nov,186,2,98,1,success,yes,42268
46,management,married,tertiary,no,2671,no,no,cellular,13,nov,180,3,91,4,success,no,42269
39,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,1,94,4,success,yes,42270
38,entrepreneur,married,tertiary,no,1438,no,no,cellular,13,nov,122,5,-1,0,unknown,no,42271
75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,137,1,-1,0,unknown,no,42272
37,admin.,single,secondary,no,115,no,no,cellular,13,nov,122,4,101,5,failure,no,42273
18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success,yes,42274
58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes,42275
61,management,married,secondary,no,1471,no,no,cellular,13,nov,632,1,93,2,failure,no,42276
44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes,42277
67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,yes,42278
61,retired,married,primary,no,2863,no,no,cellular,13,nov,264,1,-1,0,unknown,no,42279
31,services,single,secondary,no,181,no,no,cellular,13,nov,239,2,93,2,success,yes,42280
61,retired,married,secondary,no,3114,no,no,cellular,13,nov,381,1,-1,0,unknown,yes,42281
36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes,42282
56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,yes,42283
74,retired,married,primary,no,0,no,no,telephone,13,nov,332,2,92,2,success,no,42284
62,retired,divorced,tertiary,no,0,no,no,cellular,13,nov,227,2,-1,0,unknown,yes,42285
33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success,yes,42286
24,student,single,secondary,no,382,no,no,cellular,13,nov,256,2,92,3,failure,yes,42287
